,Team ID,Game ID,isHome,didWin,Self Team Score,Opp Team Score,Prev Games,Prev ORtg,Prev DRtg,New ORtg,New DRtg,KRACH,WinPct,RPI,OWP,OOWP,SOS
8654,2084.0,401172724.0,0.0,1.0,88.0,84.0,29.0,104.4215414415023,101.81399939288895,104.7197355605832,104.54796682571363,164,0.625,0.5380697587163175,0.5181870918099578,0.5030016254389025,115.56404904291969
8655,2623.0,401182594.0,0.0,0.0,74.0,75.0,6.0,100.57662568160656,95.07047933489905,102.26793095494698,102.48494980165545,155,0.4848484848484849,0.4977192103718108,0.4976812799115358,0.5106657968156869,123.14498736366802
8656,2084.0,401169872.0,0.0,0.0,76.0,90.0,6.0,104.57644996415071,102.18840533608066,102.77695827750631,105.19748480797053,164,0.625,0.5380697587163175,0.5181870918099578,0.5030016254389025,115.56404904291969
8657,349.0,401172241.0,0.0,1.0,89.0,76.0,8.0,94.48187313802082,104.9854168866261,96.53826481352108,94.7044793243478,34,0.5,0.4596170087403232,0.4384159827887508,0.4788774486941362,42.77145265896831
8658,2459.0,401172632.0,0.0,1.0,73.0,72.0,12.0,99.23602340277466,97.69070312116057,100.00793434753908,99.89279118032654,104,0.5806451612903226,0.4959411109638409,0.4612929165566443,0.4945119440754082,81.34962931116833
8659,2084.0,401172639.0,0.0,1.0,83.0,78.0,14.0,104.28112391246219,103.8612156629547,104.54267720360264,104.10812128681722,164,0.625,0.5380697587163175,0.5181870918099578,0.5030016254389025,115.56404904291969
8660,195.0,401172650.0,0.0,0.0,73.0,76.0,14.0,102.81842789294402,105.9896225247932,102.75791356362109,103.03712099636931,117,0.53125,0.501899066810644,0.5003785167578271,0.5068392337269217,115.82401792296105
8661,2084.0,401172653.0,0.0,1.0,86.0,67.0,16.0,104.63993640614771,103.60336354764088,104.66732517768162,103.30138443560072,164,0.625,0.5380697587163175,0.5181870918099578,0.5030016254389025,115.56404904291969
8662,2711.0,401172659.0,0.0,0.0,79.0,90.0,16.0,100.48249430923288,108.59251943301793,101.08563941134241,101.99263536926942,51,0.40625,0.46428412145938,0.496942301920055,0.4965852153307436,106.58028226597818
8663,2309.0,401172660.0,0.0,1.0,70.0,66.0,17.0,110.27304070053844,101.1280128415628,109.77871057611999,109.45688486671995,159,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737153
8664,2084.0,401172677.0,0.0,0.0,62.0,66.0,21.0,105.1156524810355,102.63699081298519,104.53532030216594,104.8061365618314,164,0.625,0.5380697587163175,0.5181870918099578,0.5030016254389025,115.56404904291969
8665,2117.0,401172683.0,0.0,0.0,60.0,65.0,18.0,106.19883677430073,107.00785958840169,104.92063169127056,105.27989897283516,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8666,2084.0,401172692.0,0.0,1.0,83.0,67.0,23.0,103.84852457365679,101.54765432730268,104.1028174210759,103.21967241776896,164,0.625,0.5380697587163175,0.5181870918099578,0.5030016254389025,115.56404904291969
8667,2084.0,401172702.0,0.0,1.0,104.0,98.0,25.0,104.0229243815399,100.32087600248344,104.66077577551177,104.39315655814902,164,0.625,0.5380697587163175,0.5181870918099578,0.5030016254389025,115.56404904291969
8668,2084.0,401172709.0,0.0,0.0,69.0,80.0,26.0,104.66077577551177,100.83349465521013,104.46268489500679,105.04907004907051,164,0.625,0.5380697587163175,0.5181870918099578,0.5030016254389025,115.56404904291969
8669,193.0,401172717.0,0.0,0.0,69.0,75.0,27.0,101.12136910976541,106.92788281428835,101.19371244338166,101.51404468701836,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8670,193.0,401211650.0,0.0,1.0,85.0,79.0,29.0,101.41922330548245,107.24888022311913,102.13548987999964,101.84629641990318,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8671,2400.0,401172565.0,0.0,0.0,78.0,134.0,2.0,69.65786299083945,141.69475043556866,74.25110331256805,94.219072122557,2,0.1,0.3618972637930643,0.4399668326951949,0.4676553897818674,32.71103542816534
8672,2534.0,401172577.0,0.0,0.0,77.0,84.0,1.0,87.34094160419066,100.8938463358754,91.33037983613147,95.6630988392257,40,0.5806451612903226,0.4676069837968843,0.43879375346707467,0.4743219097348695,36.60149916064742
8673,2630.0,401172609.0,0.0,0.0,75.0,84.0,6.0,109.42185929162687,130.4215510082084,110.65867055074024,112.68289120397604,9,0.3103448275862069,0.4299791858377575,0.4991524619794557,0.4623525601328591,46.58056405616371
8674,2117.0,401172614.0,0.0,0.0,55.0,77.0,6.0,113.69524921522726,104.61330164569485,107.97317678406216,112.18121919532335,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8675,193.0,401172738.0,0.0,0.0,82.0,93.0,11.0,102.40803247525257,105.88686581350677,103.68137396344751,104.99699330660759,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8676,2459.0,401172638.0,0.0,0.0,67.0,68.0,13.0,100.00793434753908,98.46634168960578,99.7509720936928,99.85375510306774,104,0.5806451612903226,0.4959411109638409,0.4612929165566443,0.4945119440754082,81.34962931116833
8677,2117.0,401172641.0,0.0,0.0,73.0,79.0,12.0,106.28292750671218,108.3441832695038,105.59990298589271,106.21573191362332,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8678,2117.0,401172648.0,0.0,1.0,74.0,67.0,13.0,105.59990298589271,108.11842954081558,106.11334828624359,105.35126627819763,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8679,2117.0,401172671.0,0.0,1.0,85.0,78.0,16.0,103.74873599379492,106.17236208090358,104.63997209039084,104.06398714405763,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8680,2199.0,401172688.0,0.0,1.0,73.0,70.0,19.0,88.8154490422768,95.79258592139831,89.70428858189425,89.48526343154911,92,0.5,0.4971643500050546,0.5285679697084731,0.5029500320318433,121.09187325348354
8681,2117.0,401172697.0,0.0,0.0,69.0,77.0,21.0,104.41859536857548,106.54272500170751,103.84853690234868,104.33273879489984,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8682,2117.0,401172701.0,0.0,0.0,81.0,82.0,22.0,103.84853690234868,106.36031708107136,103.98639817002686,104.04384280022488,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8683,2649.0,401172707.0,0.0,1.0,93.0,81.0,26.0,108.10612847283844,104.91600105526184,108.74419150998838,108.14522457820395,114,0.53125,0.5038029284512615,0.5027552108045585,0.4935722599378644,90.15078047662114
8684,2117.0,401209704.0,0.0,0.0,57.0,76.0,24.0,104.20203671784691,107.23339078387323,103.23797840348068,104.30598612159656,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8685,2117.0,401172710.0,0.0,0.0,63.0,67.0,25.0,103.23797840348068,107.21608602498186,102.71831879277724,102.93743192714888,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8686,2711.0,401172723.0,0.0,0.0,68.0,85.0,28.0,99.41205891786241,106.70944071189994,99.13809340274766,99.92660253188156,51,0.40625,0.46428412145938,0.496942301920055,0.4965852153307436,106.58028226597818
8687,2117.0,401211651.0,0.0,0.0,65.0,85.0,28.0,102.91909549237927,106.7213814798367,102.59032091074052,103.58113929402808,67,0.4375,0.4685823037551373,0.49597350514838207,0.503071859896199,107.4943264700413
8688,2448.0,401172595.0,0.0,0.0,54.0,58.0,6.0,84.46536221346456,103.82597192740526,84.12929276526377,84.99821208881997,31,0.53125,0.4799295943683888,0.4648507199008334,0.4738879054138238,33.105366150114634
8689,2674.0,401172606.0,0.0,0.0,79.0,85.0,7.0,102.3406614073183,103.64158940659252,103.31842575410893,104.36427489507388,134,0.5428571428571428,0.5125647137276345,0.5062729479382904,0.5083011943280749,127.12238110407988
8690,2199.0,401172626.0,0.0,0.0,49.0,64.0,8.0,90.02519512080104,93.90533233945177,87.88516411609947,90.29213405074188,92,0.5,0.4971643500050546,0.5285679697084731,0.5029500320318433,121.09187325348354
8691,2199.0,401172636.0,0.0,0.0,68.0,74.0,10.0,86.4787897560415,95.6863148996346,86.83059616388617,87.55531803748778,92,0.5,0.4971643500050546,0.5285679697084731,0.5029500320318433,121.09187325348354
8692,2199.0,401172642.0,0.0,0.0,68.0,71.0,11.0,86.83059616388618,95.92579544075429,87.46553187436173,87.812773876897,92,0.5,0.4971643500050546,0.5285679697084731,0.5029500320318433,121.09187325348354
8693,195.0,401172655.0,0.0,1.0,60.0,58.0,15.0,102.75791356362109,105.99690265276186,101.37943885157905,101.21130902205624,117,0.53125,0.501899066810644,0.5003785167578271,0.5068392337269217,115.82401792296105
8694,2199.0,401172741.0,0.0,0.0,68.0,73.0,15.0,85.73586303162783,94.77224382682985,87.26910291248379,87.77584786250826,92,0.5,0.4971643500050546,0.5285679697084731,0.5029500320318433,121.09187325348354
8695,2649.0,401172674.0,0.0,0.0,57.0,61.0,20.0,109.65137048958384,104.88490545317251,108.97307032086184,109.29189092886992,114,0.53125,0.5038029284512615,0.5027552108045585,0.4935722599378644,90.15078047662114
8696,2711.0,401172689.0,0.0,0.0,51.0,69.0,22.0,100.4032759904096,108.10450236130131,99.7152427596319,101.01312273429974,51,0.40625,0.46428412145938,0.496942301920055,0.4965852153307436,106.58028226597818
8697,2309.0,401172696.0,0.0,0.0,49.0,70.0,23.0,108.85318083853569,100.70914429130592,107.43538135046144,108.77155979911778,159,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737153
8698,2459.0,401172705.0,0.0,1.0,73.0,71.0,26.0,99.96874851338713,98.79378106332626,100.97187607387569,100.84295350396543,104,0.5806451612903226,0.4959411109638409,0.4612929165566443,0.4945119440754082,81.34962931116833
8699,2199.0,401172719.0,0.0,0.0,54.0,70.0,25.0,93.26549617723387,96.46390262086364,92.85484347097989,93.79602325234319,92,0.5,0.4971643500050546,0.5285679697084731,0.5029500320318433,121.09187325348354
8700,2199.0,401172722.0,0.0,0.0,57.0,79.0,26.0,92.85484347097989,96.87141406352566,92.62406483577108,93.86235206582144,92,0.5,0.4971643500050546,0.5285679697084731,0.5029500320318433,121.09187325348354
8701,2199.0,401211648.0,0.0,0.0,76.0,86.0,27.0,92.62406483577108,97.73016078456921,93.1016394720214,93.59974170252322,92,0.5,0.4971643500050546,0.5285679697084731,0.5029500320318433,121.09187325348354
8702,2309.0,401189763.0,0.0,1.0,85.0,71.0,8.0,107.6167555287648,95.45385428675029,107.95229843105163,105.92757557733809,159,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737153
8703,2309.0,401169917.0,0.0,0.0,68.0,96.0,10.0,112.28094382401665,95.00185639597805,110.78886776521186,114.37751348842123,159,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737153
8704,2649.0,401172635.0,0.0,0.0,77.0,84.0,13.0,106.70869153651972,98.56720765966276,107.4861313257243,108.24972125160343,114,0.53125,0.5038029284512615,0.5027552108045585,0.4935722599378644,90.15078047662114
8705,2309.0,401172646.0,0.0,0.0,74.0,77.0,14.0,111.55428039394138,98.91598863892507,111.12250381871327,111.40649741807951,159,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737153
8706,2309.0,401172652.0,0.0,0.0,63.0,67.0,15.0,111.12250381871327,99.61075844673096,110.55108980787912,110.95577186996391,159,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737153
8707,2459.0,401172656.0,0.0,1.0,76.0,69.0,17.0,98.41537416825614,99.34866940702084,99.42341165706851,98.826978657969,104,0.5806451612903226,0.4959411109638409,0.4612929165566443,0.4945119440754082,81.34962931116833
8708,2309.0,401172666.0,0.0,1.0,83.0,70.0,18.0,109.77871057611999,100.81991411102078,110.65321712986477,109.61128538841609,159,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737153
8709,2309.0,401209156.0,0.0,0.0,54.0,57.0,21.0,109.06626040901422,100.94014352903982,108.11635881478142,108.33900635350841,159,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737153
8710,195.0,401172691.0,0.0,0.0,72.0,87.0,22.0,102.45787232707492,103.3593963742107,102.50320976512876,103.44071550246859,117,0.53125,0.501899066810644,0.5003785167578271,0.5068392337269217,115.82401792296105
8711,193.0,401172706.0,0.0,0.0,61.0,74.0,24.0,100.66559167130328,108.60258681638399,100.4809524253496,101.29973599045908,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8712,2309.0,401172712.0,0.0,0.0,69.0,76.0,26.0,108.02374280902502,101.53312560537736,107.83053623750521,108.21682188304784,159,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737153
8713,2010.0,401172742.0,0.0,0.0,63.0,79.0,3.0,77.01772530215999,118.97714694331577,81.45902856528795,87.47699290526711,7,0.26666666666666666,0.3944349983189693,0.41726432118534457,0.4765446842385216,28.286488102432862
8714,193.0,401172597.0,0.0,1.0,67.0,59.0,3.0,112.71687174404036,105.8392892947314,106.99690502460713,104.31520338680691,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8715,193.0,401186184.0,0.0,0.0,71.0,82.0,4.0,106.99690502460713,99.15701654982516,107.52601375863057,110.92338540832623,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8716,193.0,401172613.0,0.0,0.0,87.0,101.0,7.0,101.50738351468502,105.051164260443,104.16931054283876,106.63948180197494,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8717,2400.0,401172618.0,0.0,0.0,67.0,79.0,8.0,78.02656706500024,124.10188258831691,80.2119499846592,82.15612935464787,2,0.1,0.3618972637930643,0.4399668326951949,0.4676553897818674,32.71103542816534
8718,71.0,401172744.0,0.0,0.0,55.0,71.0,10.0,106.97906588928265,93.29356694088241,104.94945523897196,107.18822148653202,236,0.6764705882352942,0.5333676341494057,0.4783404278292779,0.5101230142724001,114.339528878078
8719,193.0,401172672.0,0.0,0.0,55.0,70.0,18.0,104.31859936287285,109.75583889004636,103.14368356149969,104.32064814241043,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8720,2711.0,401172678.0,0.0,1.0,64.0,60.0,19.0,100.68771263291252,109.36333207548414,100.55078297411549,100.24469197581246,51,0.40625,0.46428412145938,0.496942301920055,0.4965852153307436,106.58028226597818
8721,193.0,401172745.0,0.0,0.0,46.0,77.0,20.0,102.57786435797026,108.89558728259468,100.80804269020035,102.90717301046831,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8722,193.0,401172686.0,0.0,0.0,57.0,65.0,21.0,100.80804269020035,108.92405198630112,100.36710417409313,100.94833157655462,67,0.40625,0.4739798131578422,0.520370836300573,0.488510913363556,107.32104748903299
8723,2459.0,401172746.0,0.0,0.0,60.0,65.0,24.0,99.66535233776344,98.104194146192,99.63387555178257,99.96347032741005,104,0.5806451612903226,0.4959411109638409,0.4612929165566443,0.4945119440754082,81.34962931116833
8724,195.0,401172726.0,0.0,1.0,67.0,65.0,28.0,103.19778023069188,103.80131605210241,103.46849143693771,103.35418530702331,117,0.53125,0.501899066810644,0.5003785167578271,0.5068392337269217,115.82401792296105
8725,2460.0,401172562.0,0.0,1.0,64.0,54.0,1.0,86.3757654280999,78.9295787532637,95.75397234709149,87.54052084192875,543,0.8064516129032258,0.5877130577277722,0.5226699974292328,0.512408787776761,125.77698162895291
8726,2154.0,401172575.0,0.0,0.0,69.0,81.0,3.0,84.64821047638296,99.58787951738691,85.00527023684357,88.74772456372294,13,0.3548387096774194,0.4156814490230848,0.4193658333344651,0.4691554197459893,31.103148316870605
8727,2459.0,401172586.0,0.0,1.0,86.0,81.0,4.0,91.13881028400209,91.62427618707581,97.99239595384,96.53417806275637,104,0.5806451612903226,0.4959411109638409,0.4612929165566443,0.4945119440754082,81.34962931116833
8728,2459.0,401172592.0,0.0,1.0,68.0,64.0,5.0,97.99239595384,96.92255078521532,98.37636335918477,97.39306727696994,104,0.5806451612903226,0.4959411109638409,0.4612929165566443,0.4945119440754082,81.34962931116833
8729,2459.0,401172608.0,0.0,0.0,49.0,61.0,7.0,100.80625621733442,93.8532042990254,98.9147197347468,101.5373921130111,104,0.5806451612903226,0.4959411109638409,0.4612929165566443,0.4945119440754082,81.34962931116833
8730,2459.0,401172622.0,0.0,1.0,75.0,60.0,10.0,96.52410531014587,96.68569359536477,97.55004584468179,95.58987400486286,104,0.5806451612903226,0.4959411109638409,0.4612929165566443,0.4945119440754082,81.34962931116833
8731,2711.0,401172664.0,0.0,0.0,52.0,58.0,17.0,101.08563941134241,109.62560019165537,100.2199185820598,100.76801258516404,51,0.40625,0.46428412145938,0.496942301920055,0.4965852153307436,106.58028226597818
