Game ID,Home Team ID,Away Team ID,Home Team Score,Away Team Score,Home Team # Previous Games,Home Team Previous ORtg,Home Team Previous DRtg,Away Team # Previous Games,Away Team Previous ORtg,Away Team Previous DRtg,Home Team New ORtg,Home Team New DRtg,Away Team New ORtg,Away Team New DRtg
401168283,258,2426,65,56,11,91.7456121112985,79.0009256784133,9,96.76417573644174,95.2354707488543,94.02089403259743,80.96462255052705,97.34428697717541,98.99265767948614
401168473,258,259,65,39,12,94.02089403259743,80.96462255052705,13,113.56469687198575,93.64644832223767,94.97326901926037,79.64742553245031,110.01300861795315,113.05305915678788
401168479,154,258,63,65,18,102.86410052856206,103.58811830838357,18,93.09703306500407,83.4345348318899,102.48247641469473,103.32814278649737,93.38921992434837,93.22946513342924
401168488,259,258,53,56,27,105.35457903673674,99.55746863090779,26,96.26588488599822,87.91120147655182,104.96251420855917,99.56323206624252,96.39377229097163,96.19591744013775
401168165,259,2154,74,42,1,96.73022229838655,86.62407967019692,1,95.76872550812568,103.74945263380283,97.21098708335347,71.03537482475696,75.60769774372133,96.73023868822304
401168181,259,2908,80,57,2,97.21098708335347,71.03537482475696,2,83.03666875433214,103.19911808978134,107.15748755130998,77.53140756555342,85.5322701852702,97.7079419986291
401168192,259,2329,79,53,3,107.15748755130997,77.53140756555342,2,92.95192744911836,93.1287274417567,111.13195452327338,78.78758680794883,89.48665981112391,102.98640344580008
401168203,259,2169,100,64,4,111.13195452327336,78.78758680794883,4,91.45661612266139,118.60511118784027,117.64117878873412,81.42086315523294,91.55608660700298,101.90090806824455
401168218,127,259,66,71,4,117.29202403118325,82.97265812606864,5,117.64117878873414,81.42086315523294,114.8838836886976,89.02310796943553,116.9051335477623,115.57620271040429
401182631,252,259,90,77,7,101.03434565500069,97.57735802821445,7,113.59374008425782,92.41384405500594,105.70103277520235,100.17786033229774,114.1921946313357,116.69050290080233
401168247,259,236,63,58,9,112.22674197503596,100.35700107390024,9,97.15305433256783,100.70839244595071,111.89083060097123,100.34403499443805,97.46048292723889,98.32451172274992
401168256,259,2241,73,46,10,111.89083060097121,100.34403499443805,9,99.77337872559738,111.2079650772004,111.82138552273771,97.58777651805516,96.79856002846027,100.9087343270779
401168273,259,2678,64,55,11,111.82138552273771,97.58777651805515,9,102.93422814826455,107.00140329592008,110.68323800595392,96.48540821794806,101.07674102511511,102.45716686557134
401168284,259,2379,92,37,12,110.68323800595394,96.48540821794806,13,76.25907832763947,111.02974886918884,113.56469687198572,93.64644832223766,75.06763913093043,81.39358725169146
401168548,154,259,70,80,15,102.1994964548503,103.59888536397551,16,109.69494160186079,94.48293856176927,101.82297133598051,103.99360463965087,109.70785055320906,108.89965648133567
401168172,154,171,65,63,1,97.0864538580738,106.79509924388117,1,92.08405959154142,95.00736307063796,91.3521438711476,94.88926911967866,87.53374929350878,88.85094673788143
401168182,154,2427,98,79,2,91.3521438711476,94.88926911967866,2,105.59992405559689,105.96715710047015,105.6171137970245,99.30582988336907,106.44626650731455,115.11563391999069
401168193,2429,154,67,65,2,104.44645633277852,97.46221504941414,3,105.6171137970245,99.30582988336906,100.69220429720856,95.10884244435799,101.8133596563298,102.50876040428554
401168225,232,154,56,65,5,104.16688729440605,101.24888714806032,5,105.00683916589551,98.32914774179878,101.72054572384297,101.68590137819551,104.81752805972484,102.42050561675087
401182600,154,299,88,75,6,104.81752805972482,96.85576276333693,6,90.83209689367425,107.76244909311424,107.11367225065227,97.73804065545157,92.574898481455,95.12615982260893
401182607,12,154,73,66,8,123.1505942326737,89.611106152252,7,107.11367225065229,97.73804065545158,121.32295776276224,90.37322549337023,105.78323574711025,107.0621964697546
401168242,213,154,76,54,7,110.94798838461658,85.72439371714462,8,105.78323574711024,98.85851882395397,109.86802173925244,84.09543295969232,102.10651040382312,105.39712679984282
401168253,154,2752,80,78,10,102.71673698054771,101.32617549787898,10,103.47764212857649,88.17846068560004,103.30387852523855,101.79160605469391,103.74748480987346,103.99561047799197
401168274,154,2448,76,64,11,103.30387852523855,101.79160605469391,12,82.98989388341249,101.88375126350856,103.2653539743017,100.52592547392531,83.26785889895542,84.51694696268818
401169593,239,2110,105,61,0,0,0,0,0,0,134.0805039808942,77.89438802699568,77.89438802699568,134.0805039808942
401169602,239,264,64,67,1,134.0805039808942,77.89438802699568,0,0,0,110.66654202731898,84.61846639584809,91.34254476470049,87.25258007374376
401169614,239,326,72,63,2,110.66654202731898,84.61846639584809,2,105.84030527121303,91.88168372459751,109.1504336286359,87.36345750635239,101.51135008992901,105.93294245789859
401169623,239,195,76,53,3,109.1504336286359,87.36345750635239,3,98.52690967212948,99.71513604580237,111.18186150141551,85.96876316708989,94.34135229142271,103.2142185340357
401182610,324,239,65,77,4,113.90472851512686,99.95135632396395,4,111.18186150141551,85.96876316708989,111.3507083382431,103.92221222090814,112.90661636286939,109.172414727274
401185770,239,222,87,78,5,112.90661636286939,89.00193605981352,5,115.78932950400765,95.58534898558518,117.80045962562683,95.42696725918233,117.74979512934412,120.20272057657537
401169640,239,2379,78,46,6,117.80045962562683,95.42696725918233,9,78.15433933508906,113.53399391240994,116.35855220521988,90.86876855440501,76.69086303415426,81.10961616985797
